Source.Name,position,11x,11y,angle,percentage,polarity
Dumbbells_DataSet.csv,111315,305,320,185.7875599,0,1
Dumbbells_DataSet.csv,111315,305,320,185.3460548,0,1
Dumbbells_DataSet.csv,111315,305,320,184.9859462,0,1
Dumbbells_DataSet.csv,111315,306,321,183.3789325,0,1
Dumbbells_DataSet.csv,111315,306,321,182.5157994,0,1
Dumbbells_DataSet.csv,111315,305,321,182.5125218,0,1
Dumbbells_DataSet.csv,111315,305,321,182.7292485,0,1
Dumbbells_DataSet.csv,111315,305,321,182.9866529,0,1
Dumbbells_DataSet.csv,111315,305,321,181.9799492,0,1
Dumbbells_DataSet.csv,111315,305,321,181.329785,0,1
Dumbbells_DataSet.csv,111315,305,321,180.3489941,0,1
Dumbbells_DataSet.csv,111315,305,321,179.3620055,0,1
Dumbbells_DataSet.csv,111315,305,321,178.3693513,0,1
Dumbbells_DataSet.csv,111315,305,321,178.3550542,0,1
Dumbbells_DataSet.csv,111315,305,321,177.820244,0,1
Dumbbells_DataSet.csv,111315,305,321,178.2276737,0,1
Dumbbells_DataSet.csv,111315,305,321,178.5472998,0,1
Dumbbells_DataSet.csv,111315,305,321,179.5097927,0,1
Dumbbells_DataSet.csv,111315,305,321,179.7371941,0,1
Dumbbells_DataSet.csv,111315,305,321,179.3243908,0,1
Dumbbells_DataSet.csv,111315,305,321,179.3264743,0,1
Dumbbells_DataSet.csv,111315,305,321,179.1203705,0,1
Dumbbells_DataSet.csv,111315,306,322,179.4488189,0,1
Dumbbells_DataSet.csv,111315,306,322,179.4488189,0,1
Dumbbells_DataSet.csv,111315,305,322,179.8377201,0,1
Dumbbells_DataSet.csv,111315,305,322,180.24875,0,1
Dumbbells_DataSet.csv,111315,305,322,180.24875,0,1
Dumbbells_DataSet.csv,111315,304,322,180.4759964,0,1
Dumbbells_DataSet.csv,111315,303,322,181.0345174,0,1
Dumbbells_DataSet.csv,111315,303,322,180.9984747,0,1
Dumbbells_DataSet.csv,111315,303,322,181.042488,0,1
Dumbbells_DataSet.csv,111315,303,322,181.042488,0,1
Dumbbells_DataSet.csv,111315,303,322,181.042488,0,1
Dumbbells_DataSet.csv,111315,303,322,180.9984747,0,1
Dumbbells_DataSet.csv,111315,303,323,180.962037,0,1
Dumbbells_DataSet.csv,111315,304,323,181.2437119,0,1
Dumbbells_DataSet.csv,111315,304,323,180.9984747,0,1
Dumbbells_DataSet.csv,111315,304,323,180.9549614,0,1
Dumbbells_DataSet.csv,111315,304,323,180.9549614,0,1
Dumbbells_DataSet.csv,111315,304,323,180.9549614,0,1
Dumbbells_DataSet.csv,111315,304,323,180.9549614,0,1
Dumbbells_DataSet.csv,111315,304,323,180.8755017,0,1
Dumbbells_DataSet.csv,111315,304,323,181.2801496,0,1
Dumbbells_DataSet.csv,111315,304,323,181.2437119,0,1
Dumbbells_DataSet.csv,111315,303,322,181.5478673,0,1
Dumbbells_DataSet.csv,111315,303,322,181.8934742,0,1
Dumbbells_DataSet.csv,111315,303,322,181.9258091,0,1
Dumbbells_DataSet.csv,111315,304,322,181.9727492,0,1
Dumbbells_DataSet.csv,111315,304,322,182.2345853,0,1
Dumbbells_DataSet.csv,111315,304,322,182.2662303,0,1
Dumbbells_DataSet.csv,111315,305,323,182.006022,0,1
Dumbbells_DataSet.csv,111315,305,323,182.4097041,0,1
Dumbbells_DataSet.csv,111315,305,323,182.9001702,0,1
Dumbbells_DataSet.csv,111315,305,323,182.8918014,0,1
Dumbbells_DataSet.csv,111315,306,323,182.9154113,0,1
Dumbbells_DataSet.csv,111315,307,323,182.6133899,0,1
Dumbbells_DataSet.csv,111315,307,324,182.9961215,0,1
Dumbbells_DataSet.csv,111315,308,324,183.021014,0,1
Dumbbells_DataSet.csv,111315,309,324,182.7197907,0,1
Dumbbells_DataSet.csv,111315,311,325,181.9134169,0,1
Dumbbells_DataSet.csv,111315,312,325,181.6104061,0,1
Dumbbells_DataSet.csv,111315,313,325,181.2024204,0,1
Dumbbells_DataSet.csv,111315,313,325,181.0970973,0,1
Dumbbells_DataSet.csv,111315,313,325,180.9918917,0,1
Dumbbells_DataSet.csv,111315,313,325,180.6741399,0,1
Dumbbells_DataSet.csv,111315,313,325,180.8735655,0,1
Dumbbells_DataSet.csv,111315,314,325,180.2486259,0,1
Dumbbells_DataSet.csv,111315,314,325,181.1737608,0,1
Dumbbells_DataSet.csv,111315,314,325,181.3841182,0,1
Dumbbells_DataSet.csv,111315,314,325,181.6928684,0,1
Dumbbells_DataSet.csv,111315,314,325,182.2596032,0,1
Dumbbells_DataSet.csv,111315,313,325,182.2598268,0,1
Dumbbells_DataSet.csv,111315,313,325,182.5185588,0,1
Dumbbells_DataSet.csv,111315,312,325,182.5563317,0,1
Dumbbells_DataSet.csv,111315,312,326,181.8564333,0,1
Dumbbells_DataSet.csv,111315,312,326,181.8109805,0,1
Dumbbells_DataSet.csv,111315,311,326,182.1218477,0,1
Dumbbells_DataSet.csv,111315,311,326,182.1218477,0,1
Dumbbells_DataSet.csv,111315,310,326,182.4330861,0,1
Dumbbells_DataSet.csv,111315,310,325,182.465421,0,1
Dumbbells_DataSet.csv,111315,310,325,182.465421,0,1
Dumbbells_DataSet.csv,111315,311,325,182.462022,0,1
Dumbbells_DataSet.csv,111315,311,325,182.462022,0,1
Dumbbells_DataSet.csv,111315,311,325,182.5427144,0,1
Dumbbells_DataSet.csv,111315,311,325,182.8499908,0,1
Dumbbells_DataSet.csv,111315,311,326,183.207534,0,1
Dumbbells_DataSet.csv,111315,312,327,182.732517,0,1
Dumbbells_DataSet.csv,111315,312,328,183.0435735,0,1
Dumbbells_DataSet.csv,111315,314,328,182.3800637,0,1
Dumbbells_DataSet.csv,111315,315,328,181.9814194,0,1
Dumbbells_DataSet.csv,111315,316,328,181.675898,0,1
Dumbbells_DataSet.csv,111315,316,329,181.4237914,0,1
Dumbbells_DataSet.csv,111315,317,329,181.0726453,0,1
Dumbbells_DataSet.csv,111315,318,329,180.8259519,0,1
Dumbbells_DataSet.csv,111315,319,329,180.5739067,0,1
Dumbbells_DataSet.csv,111315,320,329,180.267695,0,1
Dumbbells_DataSet.csv,111315,322,329,180.1109039,0,1
