position,11x,11y,angle,percentage,polarity
"11,13,15",290,319,185.1673723247226,0.0,1
"11,13,15",290,319,185.1673723247226,0.0,1
"11,13,15",290,319,185.1673723247226,0.0,1
"11,13,15",291,320,184.74489920545653,0.0,1
"11,13,15",291,320,184.12509142069447,0.0,1
"11,13,15",292,320,182.57795969259152,0.0,1
"11,13,15",293,320,182.27174801146506,0.0,1
"11,13,15",294,319,182.2058478309448,0.0,1
"11,13,15",295,319,182.08827121877295,0.0,1
"11,13,15",295,319,182.7058800115795,0.0,1
"11,13,15",295,319,182.7058800115795,0.0,1
"11,13,15",295,319,182.28025625701395,0.0,1
"11,13,15",294,318,182.70444093330664,0.0,1
"11,13,15",294,318,182.39394052929387,0.0,1
"11,13,15",293,318,182.50115189813025,0.0,1
"11,13,15",293,318,182.1876545232006,0.0,1
"11,13,15",292,317,181.91192128137354,0.0,1
"11,13,15",292,317,181.6524051821042,0.0,1
"11,13,15",290,317,181.94844136048724,0.0,1
"11,13,15",288,317,182.19316052169629,0.0,1
"11,13,15",287,317,181.8665788178812,0.0,1
"11,13,15",286,317,181.8570803072668,0.0,1
"11,13,15",286,317,181.17553501683696,0.0,1
"11,13,15",285,316,180.88172437886706,0.0,1
"11,13,15",285,316,180.2433074774127,0.0,1
"11,13,15",284,316,179.60327900383976,0.0,1
"11,13,15",284,315,179.3159813299747,0.0,1
"11,13,15",283,314,179.653592679813,0.0,1
"11,13,15",283,314,179.02798509573378,0.0,1
"11,13,15",282,313,179.02798509573378,0.0,1
"11,13,15",281,313,178.7341350822621,0.0,1
"11,13,15",280,313,179.3913838510771,0.0,1
"11,13,15",279,313,179.6667153867176,0.0,1
"11,13,15",278,313,179.9736748665354,0.0,1
"11,13,15",278,313,180.29819356398502,0.0,1
"11,13,15",278,314,180.32988061146278,0.0,1
"11,13,15",278,314,181.00954366045337,0.0,1
"11,13,15",277,314,181.64038049215338,0.0,1
"11,13,15",277,314,182.37238631760013,0.0,1
"11,13,15",277,315,183.72235388516336,0.0,1
"11,13,15",276,316,185.61487781096733,0.0,1
"11,13,15",275,316,187.00761166828875,0.0,1
"11,13,15",276,316,189.72013554342664,0.0,1
"11,13,15",276,317,191.37628060041854,0.0,1
"11,13,15",278,316,193.1291663203487,0.0,1
"11,13,15",280,316,197.21488100701166,0.0,1
"11,13,15",281,316,203.0642685371586,0.0,1
"11,13,15",286,316,207.27639850334148,0.0,1
"11,13,15",288,316,211.0810322417577,0.0,1
"11,13,15",290,314,218.78574366528434,0.0,1
"11,13,15",293,314,227.67891505433917,7.678915054339171,1
"11,13,15",294,314,240.2170989478464,20.21709894784641,1
"11,13,15",294,314,249.03795755516035,29.037957555160347,1
"11,13,15",295,314,254.67103938873964,34.67103938873964,1
"11,13,15",296,314,263.6256559600612,43.62565596006118,1
"11,13,15",295,314,270.38367714660217,50.38367714660217,1
"11,13,15",295,314,279.93145078311545,59.93145078311545,1
"11,13,15",296,314,285.6944627230424,65.69446272304242,1
"11,13,15",297,315,289.2742370782484,69.2742370782484,1
"11,13,15",299,318,292.83800286470137,72.83800286470137,1
"11,13,15",300,318,296.34416937262245,76.34416937262245,1
"11,13,15",301,319,299.63988034628846,79.63988034628846,1
"11,13,15",301,319,303.57051469059024,83.57051469059024,1
"11,13,15",301,318,304.4580319180813,84.4580319180813,1
"11,13,15",301,316,307.7509118925629,87.7509118925629,1
"11,13,15",303,312,310.8724082974883,90.87240829748828,1
"11,13,15",303,308,313.3616316387645,93.36163163876449,1
"11,13,15",304,308,316.963408407525,96.96340840752498,1
"11,13,15",305,306,319.5363952096533,99.53639520965328,1
"11,13,15",305,305,322.1014953473079,100.0,1
"11,13,15",305,305,324.4188782754868,100.0,1
"11,13,15",305,305,326.53549642208606,100.0,1
"11,13,15",305,305,328.79613830808256,100.0,1
"11,13,15",305,305,333.84034838424043,100.0,1
"11,13,15",304,305,334.4592775461058,100.0,1
"11,13,15",304,306,333.87128065862544,100.0,1
"11,13,15",305,308,334.37578465111727,100.0,1
"11,13,15",305,310,333.5123232249251,100.0,1
"11,13,15",306,312,331.65198317238185,100.0,1
"11,13,15",307,312,330.47915323567884,100.0,1
"11,13,15",307,311,329.009385024089,100.0,1
"11,13,15",308,312,327.3618446910627,100.0,1
"11,13,15",310,313,324.20220318274943,100.0,1
"11,13,15",310,316,320.39252059016053,100.0,1
"11,13,15",310,318,315.7134480216663,95.7134480216663,1
"11,13,15",310,319,311.7966827694819,91.79668276948189,1
"11,13,15",310,322,308.2127195394713,88.21271953947132,1
"11,13,15",311,322,305.18946925494504,85.18946925494504,1
"11,13,15",312,322,300.84076232761834,80.84076232761834,1
"11,13,15",312,323,295.160825748437,75.16082574843699,1
"11,13,15",312,323,289.2923704377419,69.29237043774191,1
"11,13,15",312,324,283.76422944035664,63.764229440356644,1
"11,13,15",312,323,277.32396618254916,57.32396618254916,1
"11,13,15",312,323,269.3812561917657,49.381256191765715,1
"11,13,15",311,321,264.6827843125048,44.68278431250479,1
"11,13,15",311,321,258.242890034129,38.242890034129005,1
"11,13,15",311,321,251.29346066008884,31.29346066008884,1
"11,13,15",310,321,246.86130648612584,26.86130648612584,1
"11,13,15",310,322,239.96177883518322,19.961778835183225,1
"11,13,15",310,321,232.38274954301875,12.382749543018747,1
"11,13,15",310,322,227.579681040153,7.579681040152991,1
"11,13,15",310,322,220.17534398190003,0.17534398190002776,1
"11,13,15",310,322,215.1880316556152,0.0,1
"11,13,15",309,321,209.34101666174217,0.0,1
"11,13,15",309,322,202.68694701690572,0.0,1
"11,13,15",308,322,198.11911611640602,0.0,1
"11,13,15",307,322,194.33789708908802,0.0,1
"11,13,15",306,322,190.80651139714783,0.0,1
"11,13,15",304,321,187.4557965654181,0.0,1
"11,13,15",300,320,184.67001351860097,0.0,1
"11,13,15",299,319,182.6039964720839,0.0,1
"11,13,15",298,318,180.8717294355969,0.0,1
"11,13,15",297,318,179.61708304327755,0.0,1
"11,13,15",297,318,179.94912904832773,0.0,1
"11,13,15",297,318,180.18650904016405,0.0,1
"11,13,15",297,318,180.2143364309192,0.0,1
"11,13,15",297,318,180.5194193250005,0.0,1
"11,13,15",297,318,180.4827493159285,0.0,1
"11,13,15",299,318,180.87268871543156,0.0,1
"11,13,15",300,318,181.22933448647788,0.0,1
"11,13,15",301,318,181.91630132038125,0.0,1
"11,13,15",301,319,182.7788702416134,0.0,1
"11,13,15",301,319,183.8459978999243,0.0,1
"11,13,15",302,320,183.99708114394213,0.0,1
"11,13,15",303,320,184.19633100610153,0.0,1
"11,13,15",305,321,184.10068232239317,0.0,1
"11,13,15",307,321,183.79555797963468,0.0,1
"11,13,15",308,321,184.01349431662322,0.0,1
"11,13,15",309,321,184.03043981367972,0.0,1
"11,13,15",309,321,184.35726818311142,0.0,1
"11,13,15",310,321,184.1906262978245,0.0,1
"11,13,15",310,321,183.47490422246995,0.0,1
"11,13,15",310,321,182.83020469217436,0.0,1
"11,13,15",310,321,182.83020469217436,0.0,1
"11,13,15",310,321,182.83020469217436,0.0,1
"11,13,15",310,321,182.83020469217436,0.0,1
"11,13,15",311,321,182.50702483470548,0.0,1
"11,13,15",311,321,182.09600368915858,0.0,1
"11,13,15",311,321,181.20639298508573,0.0,1
"11,13,15",311,322,180.87044901348568,0.0,1
"11,13,15",311,322,180.21095837541066,0.0,1
"11,13,15",310,321,181.2365048695732,0.0,1
"11,13,15",309,321,180.95856940357356,0.0,1
"11,13,15",308,320,180.87075959852032,0.0,1
"11,13,15",308,320,181.5203276312447,0.0,1
"11,13,15",308,320,181.18928100804249,0.0,1
"11,13,15",308,320,181.25160283717975,0.0,1
"11,13,15",308,321,181.43659563968487,0.0,1
"11,13,15",308,321,181.56911871652252,0.0,1
"11,13,15",308,321,181.88730342063343,0.0,1
"11,13,15",308,321,181.9600445320127,0.0,1
"11,13,15",309,321,181.64185982790173,0.0,1
"11,13,15",308,321,182.6117557243025,0.0,1
"11,13,15",309,321,182.1594454528679,0.0,1
"11,13,15",309,321,182.8101974601819,0.0,1
"11,13,15",309,321,182.73468804903536,0.0,1
"11,13,15",309,321,182.73468804903536,0.0,1
"11,13,15",310,321,183.06222423587514,0.0,1
"11,13,15",311,321,182.33947717748157,0.0,1
"11,13,15",313,321,182.34535174781928,0.0,1
"11,13,15",313,321,182.0195782955123,0.0,1
"11,13,15",315,321,181.30803325422525,0.0,1
"11,13,15",316,321,180.9902267134334,0.0,1
"11,13,15",317,320,180.74051391541175,0.0,1
"11,13,15",317,320,180.74051391541175,0.0,1
"11,13,15",318,320,180.98984123419538,0.0,1
"11,13,15",318,320,180.66754037860244,0.0,1
"11,13,15",318,319,180.59538426835957,0.0,1
"11,13,15",318,319,180.20434420077515,0.0,1
"11,13,15",318,319,180.20434420077515,0.0,1
"11,13,15",318,319,180.51975058305703,0.0,1
"11,13,15",318,318,180.51541533776862,0.0,1
"11,13,15",318,317,181.03050226034318,0.0,1
"11,13,15",317,317,180.894736898035,0.0,1
"11,13,15",316,316,181.58830362944374,0.0,1
"11,13,15",315,316,181.57212737305937,0.0,1
"11,13,15",314,316,181.49474352908814,0.0,1
"11,13,15",313,316,181.11262789836894,0.0,1
"11,13,15",312,316,181.42870239109075,0.0,1
"11,13,15",310,316,181.74296248097065,0.0,1
"11,13,15",309,316,181.8370563975995,0.0,1
"11,13,15",309,316,181.97568206591978,0.0,1
"11,13,15",308,316,181.69294297053403,0.0,1
"11,13,15",306,316,181.67943479552548,0.0,1
"11,13,15",305,316,181.44292715277706,0.0,1
"11,13,15",304,316,181.21218631883005,0.0,1
"11,13,15",303,316,181.17281484139042,0.0,1
"11,13,15",302,316,180.97563359974905,0.0,1
"11,13,15",301,317,181.68551468750093,0.0,1
"11,13,15",301,317,181.68551468750093,0.0,1
"11,13,15",301,318,182.20281611948033,0.0,1
"11,13,15",300,319,182.50522328019125,0.0,1
"11,13,15",300,320,183.82532786983722,0.0,1
"11,13,15",300,321,185.60644380711415,0.0,1
"11,13,15",300,321,187.7086801710903,0.0,1
"11,13,15",300,320,190.46137200124596,0.0,1
"11,13,15",301,320,193.2175442416492,0.0,1
"11,13,15",301,319,197.90209284831016,0.0,1
"11,13,15",303,319,201.0008282016219,0.0,1
"11,13,15",305,318,206.73964703544266,0.0,1
"11,13,15",309,317,210.1633286154969,0.0,1
"11,13,15",313,317,215.3857177160479,0.0,1
"11,13,15",314,317,223.8385847159602,3.838584715960195,1
"11,13,15",315,317,232.31137253354663,12.311372533546631,1
"11,13,15",315,317,240.5556655927287,20.5556655927287,1
"11,13,15",315,317,247.5619282634827,27.561928263482713,1
"11,13,15",315,317,255.02227947044835,35.02227947044835,1
"11,13,15",317,317,263.7684126664403,43.76841266644033,1
"11,13,15",318,319,270.49550963254455,50.495509632544554,1
"11,13,15",319,319,276.02272426045806,56.02272426045806,1
"11,13,15",319,321,283.3908040726626,63.390804072662604,1
"11,13,15",321,322,285.72388454647876,65.72388454647876,1
"11,13,15",321,322,289.3156134831182,69.31561348311823,1
"11,13,15",322,323,291.79868029281073,71.79868029281073,1
"11,13,15",322,323,294.6708945271454,74.67089452714538,1
"11,13,15",321,324,297.726293085392,77.726293085392,1
"11,13,15",322,325,300.3198936712536,80.31989367125362,1
"11,13,15",322,325,302.5702192178221,82.57021921782211,1
"11,13,15",322,325,304.8031051709702,84.80310517097018,1
"11,13,15",321,325,307.20127869906287,87.20127869906287,1
"11,13,15",321,323,309.6504534273712,89.65045342737119,1
"11,13,15",320,322,312.00034469350396,92.00034469350396,1
"11,13,15",320,321,313.51031955263846,93.51031955263846,1
"11,13,15",319,321,316.6584345352842,96.65843453528419,1
"11,13,15",318,320,317.6752037490792,97.67520374907917,1
"11,13,15",318,319,319.4277406340492,99.4277406340492,1
"11,13,15",318,319,321.47567380741134,100.0,1
"11,13,15",317,319,322.0120051343341,100.0,1
"11,13,15",316,318,323.32960794901646,100.0,1
"11,13,15",315,317,324.7260323242213,100.0,1
"11,13,15",315,317,327.18777429454093,100.0,1
"11,13,15",315,317,327.4728117332601,100.0,1
"11,13,15",315,316,327.11001110890743,100.0,1
"11,13,15",315,316,326.6752486941495,100.0,1
"11,13,15",315,317,326.5787596998873,100.0,1
"11,13,15",314,318,323.8231626568672,100.0,1
"11,13,15",314,319,319.3560551247917,99.35605512479168,1
"11,13,15",313,319,314.8784489468714,94.8784489468714,1
"11,13,15",312,321,311.07024489892575,91.07024489892575,1
"11,13,15",312,326,306.957086915931,86.95708691593097,1
"11,13,15",311,331,303.91958986460816,83.91958986460816,1
"11,13,15",311,334,300.093179617601,80.09317961760098,1
"11,13,15",310,334,294.70782912556325,74.70782912556325,1
"11,13,15",310,334,289.90654985765616,69.90654985765616,1
"11,13,15",309,334,285.88918684814445,65.88918684814445,1
"11,13,15",308,333,279.82702151694707,59.82702151694707,1
"11,13,15",307,333,272.0989059332036,52.09890593320358,1
"11,13,15",305,333,267.3186697173788,47.31866971737878,1
"11,13,15",305,333,261.2525379141059,41.252537914105915,1
"11,13,15",304,333,255.03390460362328,35.033904603623284,1
"11,13,15",303,332,249.07293692024905,29.07293692024905,1
"11,13,15",303,332,239.66904131625446,19.669041316254464,1
"11,13,15",303,332,232.99636004281288,12.996360042812881,1
"11,13,15",302,331,226.38822187356328,6.388221873563282,1
"11,13,15",302,330,219.88407260116819,0.0,1
"11,13,15",301,328,212.58528874477219,0.0,1
"11,13,15",301,327,207.72619072468368,0.0,1
"11,13,15",300,327,199.284583509022,0.0,1
"11,13,15",298,327,193.8531784229414,0.0,1
"11,13,15",296,326,188.04550590587405,0.0,1
"11,13,15",295,325,184.75646263066594,0.0,1
"11,13,15",295,326,179.46802104858847,0.0,1
"11,13,15",295,324,175.97173633351488,0.0,1
"11,13,15",293,324,176.16447897905888,0.0,1
"11,13,15",290,324,175.34782596480764,0.0,1
"11,13,15",290,324,174.43422584974698,0.0,1
"11,13,15",289,324,174.94113818073743,0.0,1
"11,13,15",288,324,175.75886256544888,0.0,1
"11,13,15",288,324,176.26860300083956,0.0,1
"11,13,15",289,324,176.52610480318472,0.0,1
"11,13,15",289,322,178.91604149200612,0.0,1
"11,13,15",289,321,180.8053563543658,0.0,1
"11,13,15",289,321,181.47346300154746,0.0,1
"11,13,15",289,321,181.80307975493963,0.0,1
"11,13,15",289,321,182.18463067844434,0.0,1
"11,13,15",289,322,184.11877217499156,0.0,1
"11,13,15",290,324,185.29910067629075,0.0,1
"11,13,15",290,326,185.88827685633896,0.0,1
"11,13,15",291,326,184.89378168321986,0.0,1
"11,13,15",291,326,184.02041170278028,0.0,1
"11,13,15",291,326,184.03323162486055,0.0,1
"11,13,15",292,326,184.6941080118614,0.0,1
"11,13,15",292,326,185.01681508311466,0.0,1
"11,13,15",293,326,184.5546846571539,0.0,1
"11,13,15",294,326,183.77085883742228,0.0,1
"11,13,15",294,326,183.85753339658206,0.0,1
"11,13,15",295,326,182.8980803098441,0.0,1
"11,13,15",295,326,182.00259913554262,0.0,1
"11,13,15",295,326,182.31706238587134,0.0,1
"11,13,15",295,326,180.99061751095698,0.0,1
"11,13,15",295,326,180.05058369712413,0.0,1
"11,13,15",295,326,180.54495075343115,0.0,1
"11,13,15",295,326,180.52847163741725,0.0,1
"11,13,15",294,327,181.05050519784558,0.0,1
"11,13,15",294,327,181.1479766184528,0.0,1
"11,13,15",294,327,181.80628758927236,0.0,1
"11,13,15",294,328,181.4809487600806,0.0,1
"11,13,15",294,328,182.1435087128756,0.0,1
"11,13,15",294,328,181.86535589281513,0.0,1
"11,13,15",294,327,181.75794718044364,0.0,1
"11,13,15",294,327,182.1014004080683,0.0,1
"11,13,15",294,327,181.99456930124182,0.0,1
"11,13,15",294,327,182.65923305713756,0.0,1
"11,13,15",295,326,183.0342614446433,0.0,1
"11,13,15",296,325,182.76471405499763,0.0,1
"11,13,15",298,325,182.16496612172818,0.0,1
"11,13,15",299,324,182.497378839658,0.0,1
"11,13,15",301,324,182.20275093747432,0.0,1
"11,13,15",302,323,181.7439455652855,0.0,1
"11,13,15",302,323,182.1621283606422,0.0,1
"11,13,15",303,323,181.76134710170203,0.0,1
"11,13,15",304,323,181.4792700782091,0.0,1
"11,13,15",305,323,181.13891138416102,0.0,1
"11,13,15",306,324,180.73439346962843,0.0,1
"11,13,15",306,324,181.39295986316918,0.0,1
"11,13,15",306,324,181.5223354361775,0.0,1
"11,13,15",307,324,181.18465129035002,0.0,1
"11,13,15",307,324,181.32127286035737,0.0,1
"11,13,15",307,323,182.18762910859505,0.0,1
"11,13,15",307,323,182.85073799476993,0.0,1
"11,13,15",308,323,181.86018340152094,0.0,1
"11,13,15",308,324,182.25553017041054,0.0,1
"11,13,15",308,324,182.11222466349764,0.0,1
"11,13,15",308,324,182.55307277185196,0.0,1
"11,13,15",308,324,182.9297662831426,0.0,1
"11,13,15",308,323,183.12339462466105,0.0,1
"11,13,15",308,323,183.45256520148195,0.0,1
"11,13,15",308,323,182.7671194768857,0.0,1
"11,13,15",308,322,182.80928816907866,0.0,1
"11,13,15",308,322,181.80721929697165,0.0,1
"11,13,15",309,322,181.27556631896545,0.0,1
"11,13,15",309,322,180.84115003054586,0.0,1
"11,13,15",309,322,180.46108409930918,0.0,1
"11,13,15",309,321,179.88761748562496,0.0,1
"11,13,15",308,321,179.83601710626488,0.0,1
"11,13,15",308,321,179.50190589608198,0.0,1
"11,13,15",308,321,179.58291757305554,0.0,1
"11,13,15",308,321,179.5431177881864,0.0,1
"11,13,15",308,321,179.91797726683666,0.0,1
"11,13,15",307,321,181.19308992475592,0.0,1
"11,13,15",307,321,181.62118248306223,0.0,1
"11,13,15",307,321,182.29231197253765,0.0,1
"11,13,15",307,321,183.35255320171305,0.0,1
"11,13,15",307,321,184.2366806177153,0.0,1
"11,13,15",308,322,185.34374742917942,0.0,1
"11,13,15",309,323,187.3940086425983,0.0,1
"11,13,15",310,323,189.0252256411982,0.0,1
"11,13,15",313,323,191.0869407630266,0.0,1
"11,13,15",315,322,194.03670593345703,0.0,1
"11,13,15",317,322,197.6788173541573,0.0,1
"11,13,15",321,321,202.34512078058938,0.0,1
"11,13,15",324,321,206.2645915962383,0.0,1
"11,13,15",326,321,212.25982003009068,0.0,1
"11,13,15",328,319,221.35267414927432,1.3526741492743213,1
"11,13,15",328,319,230.72818122383273,10.728181223832735,1
"11,13,15",328,319,242.0366408022542,22.036640802254198,1
"11,13,15",329,318,249.08292633070755,29.08292633070755,1
"11,13,15",330,318,256.64342452297143,36.64342452297143,1
"11,13,15",331,318,264.76846492884744,44.768464928847436,1
"11,13,15",332,319,272.23573271185137,52.23573271185137,1
"11,13,15",334,319,278.92394666778694,58.923946667786936,1
"11,13,15",335,319,283.403546184113,63.403546184113,1
"11,13,15",336,319,287.18958455615365,67.18958455615365,1
"11,13,15",337,319,291.75631385532006,71.75631385532006,1
"11,13,15",337,319,296.4312202994904,76.4312202994904,1
"11,13,15",337,319,299.9628768836391,79.96287688363913,1
"11,13,15",337,317,302.54683545617274,82.54683545617274,1
"11,13,15",337,316,305.3571268785565,85.35712687855653,1
"11,13,15",337,314,308.506055029368,88.50605502936799,1
"11,13,15",337,312,311.0827281976678,91.08272819766779,1
"11,13,15",337,311,314.4530489605382,94.45304896053818,1
"11,13,15",337,311,317.1217685904213,97.12176859042131,1
"11,13,15",337,311,319.3019967140536,99.30199671405359,1
"11,13,15",337,311,320.15785324751766,100.0,1
"11,13,15",337,311,321.40648325805444,100.0,1
"11,13,15",337,311,323.540030805307,100.0,1
"11,13,15",337,310,324.08797079164214,100.0,1
"11,13,15",337,310,324.18869576173677,100.0,1
"11,13,15",337,310,323.90486462400327,100.0,1
"11,13,15",337,310,324.62451000932515,100.0,1
"11,13,15",337,310,324.2460264612868,100.0,1
"11,13,15",337,310,323.868841335686,100.0,1
"11,13,15",335,309,323.87021231620497,100.0,1
"11,13,15",335,309,321.17768127868806,100.0,1
"11,13,15",334,310,320.07279276067663,100.0,1
"11,13,15",335,310,316.8243089258036,96.82430892580362,1
"11,13,15",335,311,313.2984835024023,93.29848350240229,1
"11,13,15",336,313,309.2417665226665,89.24176652266652,1
"11,13,15",337,317,304.8596962906257,84.85969629062572,1
"11,13,15",338,318,300.36907092530095,80.36907092530095,1
"11,13,15",338,318,294.2755123759279,74.27551237592792,1
"11,13,15",338,318,288.89202490684903,68.89202490684903,1
"11,13,15",336,318,283.57689189181593,63.57689189181593,1
"11,13,15",335,318,277.5450459615901,57.54504596159012,1
"11,13,15",334,318,269.9280204153632,49.92802041536322,1
"11,13,15",333,318,264.6131830488517,44.61318304885168,1
"11,13,15",333,318,258.9599121971612,38.9599121971612,1
"11,13,15",332,318,253.35112777780304,33.35112777780304,1
"11,13,15",331,318,245.5377954103122,25.537795410312214,1
"11,13,15",330,318,237.43044595254034,17.43044595254034,1
"11,13,15",329,318,232.49702558272486,12.49702558272486,1
"11,13,15",328,319,225.49735674518743,5.497356745187432,1
"11,13,15",326,319,219.7895342080676,0.0,1
"11,13,15",326,318,213.66112539364784,0.0,1
"11,13,15",324,318,208.1892505129491,0.0,1
"11,13,15",324,318,204.80488123652356,0.0,1
"11,13,15",323,318,200.6217919586377,0.0,1
"11,13,15",321,319,198.7198866942688,0.0,1
"11,13,15",320,319,195.94016607062807,0.0,1
"11,13,15",317,319,193.28185990875537,0.0,1
"11,13,15",316,319,191.5324854143974,0.0,1
"11,13,15",316,317,189.8131208166464,0.0,1
"11,13,15",316,317,189.00329339850484,0.0,1
"11,13,15",316,316,186.648867545212,0.0,1
"11,13,15",316,316,185.96683674204397,0.0,1
"11,13,15",316,316,185.3491509867004,0.0,1
"11,13,15",315,317,183.85419727672215,0.0,1
"11,13,15",314,317,184.77042035107263,0.0,1
"11,13,15",315,317,184.66112938055153,0.0,1
"11,13,15",315,317,185.44410306144124,0.0,1
"11,13,15",315,317,185.14518792968474,0.0,1
"11,13,15",316,318,185.20718827576678,0.0,1
"11,13,15",316,318,185.48559123294805,0.0,1
"11,13,15",316,319,185.7957852592442,0.0,1
"11,13,15",316,319,185.8532852436047,0.0,1
"11,13,15",316,319,186.10508916756035,0.0,1
"11,13,15",316,320,186.08007279679805,0.0,1
"11,13,15",316,320,186.94389225409964,0.0,1
"11,13,15",318,320,187.22815349414483,0.0,1
"11,13,15",318,321,187.84218361081167,0.0,1
"11,13,15",318,321,187.36921638120063,0.0,1
"11,13,15",319,321,186.39496541067228,0.0,1
"11,13,15",319,321,186.63833423209903,0.0,1
"11,13,15",319,321,186.63833423209903,0.0,1
"11,13,15",319,321,186.956412164773,0.0,1
"11,13,15",320,320,186.55221650253168,0.0,1
"11,13,15",321,320,186.1058351138401,0.0,1
"11,13,15",321,321,186.06182179866724,0.0,1
"11,13,15",321,321,185.41818167066629,0.0,1
"11,13,15",322,321,185.0416223130306,0.0,1
"11,13,15",322,321,185.0416223130306,0.0,1
"11,13,15",323,321,185.35641100910098,0.0,1
"11,13,15",323,321,185.11717390337267,0.0,1
"11,13,15",323,321,185.24180262642764,0.0,1
"11,13,15",323,321,184.60310109172516,0.0,1
"11,13,15",323,321,184.62489096814278,0.0,1
"11,13,15",323,321,184.1025682725175,0.0,1
"11,13,15",322,321,184.54020524310872,0.0,1
"11,13,15",322,321,184.2162871493396,0.0,1
"11,13,15",322,321,184.1475917828534,0.0,1
"11,13,15",322,321,183.82464153864473,0.0,1
"11,13,15",322,322,183.56612289744976,0.0,1
"11,13,15",322,322,183.88772716060183,0.0,1
"11,13,15",322,322,183.88772716060183,0.0,1
"11,13,15",322,322,184.5352707298999,0.0,1
"11,13,15",322,322,184.5352707298999,0.0,1
"11,13,15",322,322,184.20980662482958,0.0,1
"11,13,15",323,322,183.88772716060183,0.0,1
"11,13,15",323,322,184.42757699755717,0.0,1
"11,13,15",324,322,184.1037072212529,0.0,1
"11,13,15",324,322,184.1037072212529,0.0,1
"11,13,15",324,323,183.84726616083762,0.0,1
"11,13,15",324,323,183.84726616083762,0.0,1
"11,13,15",324,323,183.84726616083762,0.0,1
"11,13,15",325,323,183.52438236437027,0.0,1
"11,13,15",326,323,183.13507511944678,0.0,1
"11,13,15",326,323,183.13507511944678,0.0,1
"11,13,15",326,323,183.02047985425492,0.0,1
"11,13,15",326,322,183.0688809821054,0.0,1
"11,13,15",327,322,183.43795914602592,0.0,1
"11,13,15",327,322,183.71500244211114,0.0,1
"11,13,15",327,323,183.45801176449646,0.0,1
"11,13,15",327,324,183.64155793728662,0.0,1
"11,13,15",327,325,182.93326393468902,0.0,1
"11,13,15",325,325,183.29669136544388,0.0,1
"11,13,15",324,325,183.23689084962257,0.0,1
"11,13,15",322,325,182.86499496990695,0.0,1
"11,13,15",319,324,182.80892127863254,0.0,1
"11,13,15",318,324,181.80091444950932,0.0,1
"11,13,15",317,324,181.05999804459879,0.0,1
"11,13,15",316,323,181.00188146815736,0.0,1
"11,13,15",315,323,180.98335313630758,0.0,1
"11,13,15",315,322,180.60638540419058,0.0,1
"11,13,15",314,322,180.23619686672453,0.0,1
"11,13,15",313,322,180.27917811674345,0.0,1
"11,13,15",312,322,180.95314664135753,0.0,1
"11,13,15",311,322,180.68465892157164,0.0,1
"11,13,15",309,322,181.00856839627363,0.0,1
"11,13,15",308,322,182.08274125497434,0.0,1
"11,13,15",306,321,184.87894573812846,0.0,1
"11,13,15",305,320,186.99441727303338,0.0,1
"11,13,15",305,320,188.94345732658633,0.0,1
"11,13,15",305,321,189.82142804876298,0.0,1
"11,13,15",305,321,193.06178129934872,0.0,1
"11,13,15",306,321,195.6015260232448,0.0,1
"11,13,15",307,321,200.41916724328982,0.0,1
"11,13,15",309,321,205.37286859294505,0.0,1
"11,13,15",311,321,210.53684354165884,0.0,1
"11,13,15",314,321,215.54575027294948,0.0,1
"11,13,15",317,321,224.2083840783804,4.208384078380391,1
"11,13,15",319,321,234.98211076547497,14.982110765474971,1
"11,13,15",320,321,244.01271181645006,24.012711816450064,1
"11,13,15",321,321,250.0380952029828,30.038095202982788,1
"11,13,15",322,321,259.1520522013585,39.152052201358515,1
"11,13,15",322,321,264.5393961447948,44.53939614479481,1
"11,13,15",323,322,270.6931566721572,50.693156672157215,1
"11,13,15",323,323,277.8766126379399,57.8766126379399,1
"11,13,15",324,323,282.8473566164404,62.84735661644038,1
"11,13,15",324,324,286.6133175978616,66.61331759786162,1
"11,13,15",324,324,289.151950464362,69.15195046436202,1
"11,13,15",324,324,290.6098343450465,70.60983434504652,1
"11,13,15",325,324,293.3807818081379,73.3807818081379,1
"11,13,15",325,324,297.09832572793323,77.09832572793323,1
"11,13,15",325,325,299.5023842552333,79.50238425523332,1
"11,13,15",325,325,302.2074897283136,82.20748972831359,1
"11,13,15",325,324,304.74642209154877,84.74642209154877,1
"11,13,15",326,322,308.2559109938133,88.2559109938133,1
"11,13,15",326,321,309.265935121864,89.265935121864,1
"11,13,15",326,320,310.90021582515215,90.90021582515215,1
"11,13,15",326,320,315.2808084335767,95.28080843357668,1
"11,13,15",326,320,318.8703233798282,98.87032337982822,1
"11,13,15",326,320,321.6302252107278,100.0,1
"11,13,15",326,319,320.95796559278307,100.0,1
"11,13,15",326,319,321.87728933814293,100.0,1
"11,13,15",326,319,322.4317669695341,100.0,1
"11,13,15",327,319,322.2336983155217,100.0,1
"11,13,15",328,320,322.18322402902544,100.0,1
"11,13,15",329,321,321.6689415681316,100.0,1
"11,13,15",329,321,322.17241228846893,100.0,1
"11,13,15",328,321,322.2226011785554,100.0,1
"11,13,15",328,321,319.58891238143315,99.58891238143315,1
"11,13,15",328,322,315.41322674194384,95.41322674194384,1
"11,13,15",328,324,311.4159614729026,91.41596147290261,1
"11,13,15",328,327,308.5603579293518,88.56035792935182,1
"11,13,15",327,332,306.35306829204694,86.35306829204694,1
"11,13,15",327,332,302.72187808745775,82.72187808745775,1
